seasonid,baseline,threshold,percent_pni,percent_complete,number_influenza,number_pneumonia,all_deaths,total_pni,week,geo_description,age_label,wk_start,wk_end,week_nr,mmwrid,coverage_area,state_name,callout,year,week_yr,state
59,NA,NA,0.075,0.964,0,74,983,74,44,State,All,2019-10-27,2019-11-02,44,3018,state,New York City,At or Above Threshold,2019,2019-44,NA
59,NA,NA,0.091,1,0,99,1091,99,45,State,All,2019-11-03,2019-11-09,45,3019,state,New York City,At or Above Threshold,2019,2019-45,NA
59,NA,NA,0.071,1,0,77,1084,77,46,State,All,2019-11-10,2019-11-16,46,3020,state,New York City,At or Above Threshold,2019,2019-46,NA
59,NA,NA,0.071,1,2,72,1044,74,47,State,All,2019-11-17,2019-11-23,47,3021,state,New York City,At or Above Threshold,2019,2019-47,NA
59,NA,NA,0.069,1,0,71,1023,71,48,State,All,2019-11-24,2019-11-30,48,3022,state,New York City,At or Above Threshold,2019,2019-48,NA
59,NA,NA,0.074,1,2,82,1134,84,49,State,All,2019-12-01,2019-12-07,49,3023,state,New York City,At or Above Threshold,2019,2019-49,NA
59,NA,NA,0.086,1,4,92,1120,96,50,State,All,2019-12-08,2019-12-14,50,3024,state,New York City,At or Above Threshold,2019,2019-50,NA
59,NA,NA,0.074,1,2,79,1097,81,51,State,All,2019-12-15,2019-12-21,51,3025,state,New York City,At or Above Threshold,2019,2019-51,NA
59,NA,NA,0.094,1,6,101,1144,107,52,State,All,2019-12-22,2019-12-28,52,3026,state,New York City,At or Above Threshold,2019,2019-52,NA
59,NA,NA,0.085,1,11,77,1032,88,1,State,All,2019-12-29,2020-01-04,1,3027,state,New York City,At or Above Threshold,2019,2019-01,NA
59,NA,NA,0.087,1,6,88,1083,94,2,State,All,2020-01-05,2020-01-11,2,3028,state,New York City,At or Above Threshold,2020,2020-2,NA
59,NA,NA,0.098,1,14,96,1127,110,3,State,All,2020-01-12,2020-01-18,3,3029,state,New York City,At or Above Threshold,2020,2020-3,NA
59,NA,NA,0.102,1,11,107,1162,118,4,State,All,2020-01-19,2020-01-25,4,3030,state,New York City,At or Above Threshold,2020,2020-4,NA
59,NA,NA,0.1,1,19,95,1144,114,5,State,All,2020-01-26,2020-02-01,5,3031,state,New York City,At or Above Threshold,2020,2020-5,NA
59,NA,NA,0.1,1,15,98,1134,113,6,State,All,2020-02-02,2020-02-08,6,3032,state,New York City,At or Above Threshold,2020,2020-6,NA
59,NA,NA,0.085,1,12,83,1112,95,7,State,All,2020-02-09,2020-02-15,7,3033,state,New York City,At or Above Threshold,2020,2020-7,NA
59,NA,NA,0.078,1,10,71,1045,81,8,State,All,2020-02-16,2020-02-22,8,3034,state,New York City,At or Above Threshold,2020,2020-8,NA
59,NA,NA,0.09,1,7,88,1059,95,9,State,All,2020-02-23,2020-02-29,9,3035,state,New York City,At or Above Threshold,2020,2020-9,NA
59,NA,NA,0.08,0.933,5,71,951,76,10,State,All,2020-03-01,2020-03-07,10,3036,state,New York City,At or Above Threshold,2020,2020-10,NA
